stmPedRampID,stmPedRampCrossingLinkID1,stmPedRampCrossingLinkID2,stmPedRampCrossingLinkID3,stmPedRampCrossingLinkID4,stmPedRampLongitudeVideoLinear,stmPedRampLatitudeVideoLinear,stmPedRampWidth,stmPedRampSlope,stmPedRampCrossSlope,stmPedRampGutterSlope,stmPedRampPassingWidth,stmPedRampPassingCrossSlope,stmPedRampFlareSlopeLeft,stmPedRampFlareSlopeRight,stmPedRampSmooth,stmPedRampFlushAtTop,stmPedRampFlushAtBottom,stmPedRampFlushAtStreet,stmPedRampWarningSurfacePresent,stmPedRampWarningSurfaceCondition,stmPedRampTransitionSlopeLeft,stmPedRampTransitionSlopeRight,stmPedRampLandingCrossSlope
231933422,1218789664,,,,-84.0206219,33.9696693,,,,,,,,,,,,,,,,,
231936306,1041550498,,,,-84.1426838,33.9662196,,,,,,,,,,,,,,,,,
231956247,1218921511,,,,-84.1464191,33.9609881,,,,,,,,,,,,,-999,,,,
231962224,647424160,1225806321,,,-84.1265575,33.9476161,,,,,,,,,,,,-999,,,,,
231969563,1217565812,1217567960,,,-84.1577122,33.8869075,,,,,,,,,,,,,,,,,
231978308,1220338596,,,,-84.198836,33.973761,,,,,,,,,,,,,-999,,,,
232017211,1232275715,,,,-84.2151977,33.9389548,,,,,,,,,,,,,,,,,
232026006,1224622511,,,,-84.1973057,33.9409698,,,,,,,-999,-999,,,,,,,,,
232051380,1213950071,,,,-83.9889182,33.9659781,,,,,,,,,,,,,,,,,
232120258,1107979524,,,,-83.9878853,33.951958,,,,,,,,,,,,,,,,,
232120340,1215871834,,,,-84.1154412,33.9615397,,,,,,,,,,,,,,,,,
232139040,1219098192,,,,-84.1560248,33.9348233,,,,,,,,,,,,,,,,,
232146049,1218924919,,,,-84.185346,33.9082699,,,,,,,,,,-999,,-999,-999,,,,
232150822,1219637389,,,,-84.1362965,33.9058331,,,,,,,,,,,,,,,,,
232205849,1215687224,,,,-84.1548513,33.8893504,,,,,,,,,,,,,,,,,
232229160,1219571159,,,,-84.1480937,33.9708873,,,,,,,,,,,,,,,,,
232310853,1226039583,,,,-84.0703719,33.9692302,,,,,,,,,,,,,,,,,
232320389,1221577591,1221577592,,,-84.2415995,33.9510068,,-999,,,,,,,,,,,,,,,
232348464,1224533301,,,,-84.2471449,33.9262712,,,,,,,,,,,,,,,,,
232352971,1227433170,1227433171,,,-83.9948614,33.9524682,,,,,,,,,,,,,,,,,
232355504,1225936515,,,,-84.2276371,33.9354899,,,,,,,,,,,,,,,,,
232362563,1220383479,,,,-84.0912158,33.9491408,,,,,,,,,,,,,,,,,
232379233,680165732,,,,-84.1333839,33.9020195,,,,,,,,,-999,,-999,,-999,,,,
232384249,1229581710,,,,-84.1675512,33.9128811,-999,,,,,,,-999,,,-999,-999,-999,,,,
232396688,783720558,,,,-83.9861036,33.9473819,,-999,-999,,,,,,,,,,,,,,
232441554,1221577607,,,,-84.2438893,33.9540589,,,-999,,,,,,,-999,,-999,,,,,
232457036,1250884356,,,,-84.1265727,33.9147318,,,,,,,,,,,,,-999,,,,
232463280,1219092596,,,,-84.1259983,33.946157,,,,,,,,,,,,,,,,,
232463292,1223051953,,,,-84.2649603,33.912987,,,,,,,,,,,,,,,,,
232469492,1232082440,,,,-84.2850452,33.8960325,,,,,,,,,-999,,,,-999,,,,
232573728,1221779838,,,,-84.2227703,33.966452,,,,,,,,,,,,,-999,,,,
232594584,1201573773,,,,-83.9997391,33.9505542,,,,,,,,,,,,,,,,,
232606650,1216378702,,,,-84.1407844,33.8909804,,,,,,,,,-999,,,,-999,-999,,,
232632598,1215687244,,,,-84.1393122,33.8891807,,,,,,,,,,,,,,,,,
232649568,1213950075,,,,-83.9917704,33.9716468,,,,,,,,,,,,,,,,,
232661518,1227246362,,,,-84.0481383,33.9531465,,,,,,,,,,,,,,,,,
232674022,1226064461,,,,-84.0561222,33.9556125,,,,,,,,,,,,,,,,,
232716883,1217443248,1217443249,,,-84.1430679,33.9671282,,,,,,,-999,-999,,,,,,,,,
232729397,408343916,1223620914,,,-84.2846758,33.910103,,,,,,,,,,,,,-999,-999,,,
232808933,1222124621,,,,-83.9988728,33.9814262,,,,,,,,,,,,,,,,,
232813424,401606074,1225345507,,,-84.0750444,33.9936585,,,,,,,,,,,,,,,,,
232832605,1217121589,1228890826,,,-84.1906322,33.89569,,,,,,,-999,-999,,,,,-999,,,,
232839875,1220099563,,,,-84.228084,33.9777826,,,,,,,,,,,,,-999,,,,
232844815,1215584530,,,,-84.0320033,33.93857,,,,,,,,,,,,,,,,,
232868331,1226066891,,,,-84.027334,33.930973,,,,,,,,,,,,,-999,,,,
232875009,788023276,,,,-84.1617041,33.8831463,,,,,,,,,,,,,,-999,,,
232877195,1249381494,,,,-84.224082,33.941263,,,,,,,,,-999,,,,,,,,
232938787,1219010765,,,,-84.1362431,33.9460375,,,,,,,,,,,,,-999,,,,
232962480,1107979536,,,,-83.9881386,33.9550419,,,-999,,,,,,-999,,,,,,,,
232965650,1226002554,,,,-84.2155833,33.9543965,,,,,,,,,,,,,,,,,
233005005,401438082,,,,-84.0868012,33.9906197,,,,,,,,,,,,,-999,,,,
233013185,1236748275,,,,-84.2591908,33.9168252,,,,,,,,,-999,,,,,-999,,,
233013602,788016819,,,,-84.1601644,33.9016508,,,,,,,,,,,,,,,,,
233035002,1222144496,,,,-84.2371435,33.9568248,,,,,,,-999,-999,,,,,-999,,,,
233037178,1202050240,,,,-83.9897271,33.9586066,,-999,,,,,,,,,,,,,,,
233045781,1218828597,,,,-84.1523174,33.9785091,,,,,,,,,,,,,,,,,
233062115,1241680512,,,,-84.2684066,33.9078088,,,,,,,,,,,,,,,,,
233090960,1225326315,1225326316,,,-84.2136776,33.9409991,,,,,,,,,,,,,,,,,
233097367,1216329311,,,,-84.205212,33.9025183,,,,,,,,,,,,,,,,,
233112786,1221587586,,,,-84.1519424,33.9747209,,,,,,,,,,,,,,,,,
233126400,1249379745,,,,-84.0717479,33.9673404,-999,,,,,,-999,-999,,,,,-999,,,,
233143179,1221587589,,,,-84.154717,33.9789201,,,,,,,,,,,,,,,,,
233151043,640604556,1229209462,,,-84.1574696,33.9101001,,,,,,,,,,,,,,,,,
233177816,647412964,1227626233,,,-84.1254581,33.9414549,,-999,,,,,,,,,,,-999,,,,
233188560,1217443255,,,,-84.1445539,33.9685475,,,,,,,,,,,,,,,,,
233233864,1239218642,,,,-84.2811159,33.9097101,,,,,,,,,,,,,-999,,,,
233258792,1232275713,,,,-84.2380029,33.9284879,,,,,,,,,,,,,,,,,
233278485,1250984644,1250984645,,,-84.2205297,33.936586,,,,,,,,,,,,,,,,,
233294789,1241260715,,,,-84.1473942,33.9511335,,,,,,,,,,,,,-999,,,,
233329768,1217121607,,,,-84.1941527,33.8879237,,,,,,,,,,,,,,-999,,,
233336343,1217580268,,,,-84.1682193,33.8867909,,,,,,,,,-999,,-999,,-999,-999,,,
233366101,1217192980,,,,-84.234819,33.9058618,,,,,,,,,,,,,,,,,
233395637,1220411832,,,,-84.2290872,33.9811647,,,,,,,-999,-999,,,,,-999,-999,,,
233398288,1232544574,,,,-84.172259,33.9107921,,-999,,,,,,-999,,,,,-999,,,,
233406021,646614126,,,,-84.1635924,33.9766354,,,,,,,,,,,,,,,,,
233445371,1167183802,,,,-83.9892162,33.951621,,,-999,,,,,,,,,,,,,,
233473090,1221908709,,,,-84.2384613,33.9596605,,,,,,,,,,,,,,,,,
233474511,1237124772,,,,-83.9899211,33.9604525,,,-999,,,,,,,,,,,,,,-999
233488954,1220338549,,,,-84.1971449,33.9691909,,,,,,,,,,,,,-999,,,,
233493668,1221883479,1221883481,,,-84.1761032,33.9326837,,,,,,,,,,,,,-999,,,,
233544001,1106984968,1106984969,,,-84.0152651,33.9207625,,,,,,,,,,,,,,-999,,,
233544455,1219010764,,,,-84.1360988,33.9457118,,,,,,,-999,-999,,,,,-999,,,,
233553493,1225037223,,,,-84.0820214,33.9554494,,,,,,,,,,,,-999,,,,,
233572241,1249381486,,,,-84.2235242,33.940431,,,,,,,,,,,,,,,,,
233588535,1201573778,,,,-83.996291,33.9534585,,,,,,,,,,,,,,,,,
233677723,1226026989,,,,-84.0229678,33.966927,,,,,,,,,,,,-999,,,,,
233680036,634432393,,,,-83.9858666,33.9575421,,,,,,,,,,,,,,,,,
233724658,1226027003,,,,-84.0154839,33.9671386,,,,,,,,,,,,,,,,,
233727512,1107994871,,,,-84.0062481,33.9623276,,,,,,,-999,-999,,,,,,,,,
233738653,891098464,,,,-84.1971417,33.896421,,,,,,,,,,,,,,,,,
233790652,1218924905,,,,-84.1955702,33.9073171,,,,,,,,,,-999,,,-999,,,,
233804929,1206004028,,,,-83.9779149,33.9497548,,,,,,,,,,,,,-999,,,,
233831660,646611632,1221587586,,,-84.152087,33.9749087,,,,,,,,,,,,,,,,,
233833814,1111523185,,,,-84.1258468,33.9639247,,,,,,,,,,,,,,,,,
233843714,1225067921,,,,-84.2059094,33.9075796,,,,,,,,,,,,,,,,,
233859454,1213950066,,,,-83.9903654,33.9654474,,,,,,,,,,,,,,,,,
233896101,1220062232,,,,-84.0122274,33.9752927,,,,,,,,,,,,,,,,,
233897382,1220053370,,,,-84.1843363,33.972682,,,,,,,,,,-999,,,-999,,,,
233932111,1250420174,,,,-84.1354453,33.9258538,,,,,,,,,,,,,-999,,,,
233939237,1220120137,,,,-84.1991341,33.9058871,,-999,,,,,,,,,,,-999,,,,
233945984,1217121590,,,,-84.1887913,33.895492,,,-999,,,,,,,,,,,,,,
233951643,1230023303,,,,-84.1721338,33.8742007,,,,,,,,,,,,,,-999,,,
233964045,1219082566,,,,-84.143396,33.9071626,,,,,,,,,,,,,,,,,
233969249,1219637367,,,,-84.1519502,33.8907447,,,,,,,,,,,,,,,,,
233992874,1236963024,,,,-83.9919795,33.9585354,,,,,,,,,,,,,,,,,
234047715,643864203,,,,-84.2181331,33.9724485,,,,,,,,,,,,,-999,,,,
234049732,1215624704,,,,-84.0984016,33.9782448,,,,,,,,,-999,,,,,,,,
234071721,1226026933,,,,-84.0355698,33.9681053,,,,,,,,,,,,,,,,,
234083935,1221625815,,,,-84.020255,33.9390949,,,,,,,,,,,,,,,,,
234129943,1216329267,,,,-84.220661,33.8994004,,,,,,,,,,,,,,,,,
234142479,1220053386,,,,-84.1836381,33.9719906,,,,,,,,,,,,,-999,,,,
234149115,634422323,,,,-83.9946377,33.9350126,,,,,,,,,,,,,-999,,,,
234163818,408343921,,,,-84.2743341,33.9024208,,,,,,,,,,,,,,,,,
234215700,787822927,1224628229,,,-84.2160018,33.9247564,,,,,,,,,,,,,,-999,,,
234215857,1217381567,,,,-84.2164671,33.8952484,,,,,,,,,,,,,,,,,
234259234,1146817262,1146817266,,,-84.1296624,33.9519202,,,,,,,,,,,,,,,,,
234336641,1216902931,,,,-84.1969151,33.8949455,,,,,,,,,,,,,,,,,
234389066,1215584528,,,,-84.0325546,33.9385344,,,,,,,,,,,,,-999,-999,,,
234412460,1138191493,,,,-83.9963404,33.9378211,,,,,,,,,,,,,,,,,
234415228,1217580277,,,,-84.1820472,33.8927838,,,,,,,,,,,,,,-999,,,
234420374,1228493751,,,,-84.183691,33.9340646,,,,,,,,,,,,,,,,,
234425231,1221816449,,,,-84.1306515,33.9527286,,,,,,,,,,,,,,,,,
234476621,1219620809,,,,-84.1602144,33.9862929,,,,,,,,,,,,,,,,,
234503417,634422327,1102726047,,,-83.9969915,33.9276518,,,,,,,,,,,,,,,,,
234518766,1221883475,,,,-84.1773482,33.9325517,,,,-999,,,,,,-999,,,-999,-999,,,
234551761,1221906035,,,,-84.2408065,33.9439942,,,,,,,,,,,,,,,,,
234589492,1221625817,,,,-84.0201601,33.9390865,,,,,,,,,,,,,,,,,
234592544,1217580270,,,,-84.1707078,33.8883637,,,,,,,,,,,,,-999,,,,
234610622,1227258664,,,,-84.0477678,33.9529418,,,,,,,,,,,,,,,,,
234617355,1220383473,,,,-84.0855383,33.9498228,,,,,,,,-999,,,,,-999,,,,
234626824,1215651398,,,,-83.9865492,33.9747412,,,,,,,,,,,,,,-999,,,
234640190,1215625029,,,,-84.0997808,33.9780823,,,,,,,,,,,,,,,,,
234643463,1226039569,,,,-84.0855438,33.9878783,,,,,,,,,,,,-999,,,,,
234644290,1219098182,,,,-84.1571589,33.9351709,,,,,,,,,,,,,,,,,
234675186,1221571460,1221571461,,,-84.2406474,33.9472741,,,,,,,,,,,,,,,,,
234680389,1218868873,,,,-84.1289896,33.9505333,,,-999,,,,,,,,,,-999,,,,
234701443,1245959261,,,,-84.0734932,33.9582262,,,,,,,,,,,,,-999,,,,
234704352,1224628145,,,,-84.222607,33.9323288,,,,,,,,,,,,,,,,,
234708047,658229423,,,,-84.2058844,33.9840769,,,,,,,,,,,,,,,,,
234712738,1225326672,,,,-84.0789603,33.9768063,,,,,,,,,-999,,,,-999,,,,
234720259,1216649387,,,,-84.1289095,33.9100871,,,,,,,,,,,,,,,,,
234725283,1222872206,,,,-84.1639147,33.9136413,,,,,,,-999,-999,,,,,,,,,
234733257,1227417780,,,,-83.9953808,33.980354,,,,,,,,,-999,,,,-999,-999,,,
234740862,401495140,,,,-84.0936864,33.9617085,,,,,,,,,,,,,-999,,,,
234759404,1213950110,,,,-83.9852819,33.9786795,,,,,,,,,,,,,,,,,
234772227,783717509,,,,-83.9894994,33.9503005,,,,,,,-999,-999,,,,,,,,,
234789617,1217381566,,,,-84.2045029,33.8875202,,-999,,-999,,,,,,,-999,,,,,,
234793773,793580810,,,,-83.9951852,33.9690906,,,,,,,,,,,,,,,,,
234817904,1107966000,,,,-83.996203,33.9454577,,,,,,,,,,,,,,,,,
234840955,787992491,,,,-84.2229536,33.9364241,,,,,,,,,,,,,,,,,
234875257,1227417520,,,,-83.9962274,33.9573702,,,,,,,,,,,,,-999,,,,
234888056,1219397298,,,,-84.1604269,33.9002659,,,,,,,,,,,,,,,,,
234893637,1216918273,,,,-84.2036663,33.8863288,,,,,,,,,,,,,,,,,
234905307,1221886282,,,,-84.1779598,33.931422,,,,,,,,,,,,,-999,,,,
234907245,1021308559,,,,-84.2486958,33.9605088,,,,,,,,,,,,,,,,,
234988639,646611623,,,,-84.1581576,33.9803464,,,,,,,,,,,,,-999,,,,
235010981,788014958,,,,-84.1721747,33.9227843,,,,,,,-999,-999,,,,,,,,,
235012316,1221886295,,,,-84.1768734,33.9291256,,,,,,,,,,,,-999,,,,,
235039475,721676291,,,,-84.0902622,33.9916128,,,,,,,,,,,,,,,,,
235068897,1219898544,1219898546,,,-84.1337872,33.946751,,,,,,,,,,,,,,,,,
235101006,1216386677,1216386679,,,-84.1268832,33.9419338,-999,-999,,,,,,-999,,,,,-999,,,,
235128903,1227905182,,,,-84.1605643,33.9126942,-999,,,,,,,,,,,,-999,,,,
235144510,1215651427,,,,-83.9859135,33.9563497,,,,,,,,,,,,,,,,,
235150801,1229571784,,,,-84.1433541,33.9083981,,,,,,,,,,,,,-999,,,,
235160867,1220033064,,,,-84.0198389,33.9772228,,-999,,,,,,,-999,-999,-999,,-999,-999,,,
235174317,1201582672,,,,-83.9976473,33.9574903,,,,,,,,,,,,,,,,,
235224842,1249736459,,,,-84.2100706,33.8953103,,,,,,,,,,,,,-999,,,,
235230259,1233369548,,,,-84.0076642,33.920729,,,,,,,,,,,,,,,,,
235238734,1215632756,,,,-84.0915843,33.996064,,,,,,,,,,,,,-999,,,,
235241057,1102726044,,,,-83.9883018,33.9562397,,,-999,,,,,,,,,,,,,,
235243816,1220354495,,,,-84.2082571,33.8983263,,,,,,,,,,,,,,,,,
235267691,1220381990,,,,-84.2029237,33.9073548,,,,,,,,,,,,,,,,,
235313667,643864201,,,,-84.216868,33.9717748,,,,,,,,,,,,,,,,,
235321760,1226047107,,,,-84.0443894,33.9694126,,-999,,,-999,,,,,,,,,,,,
235352979,1221785215,1221785216,,,-84.2348727,33.9500171,,,,,,,,,,,,,,-999,,,
235364799,1216329282,1216329283,,,-84.2058883,33.907184,,,,,,,,,,,,,,,,,
235367216,1201714804,,,,-83.9931237,33.9571015,,,,,,,,,,,,,,,,,
235369991,1202051932,,,,-83.9865184,33.957569,,,,-999,,,,,,,,,-999,,,,
235469961,1227246379,,,,-84.0268475,33.9535006,,,,,,,,,,,,,-999,,,,
235477604,845189149,,,,-84.211437,33.9786552,,,,,,,,,,,,,,,,,
235490068,1226064536,,,,-84.0336092,33.9383229,,,,,,,,,,,,,,,,,
235509314,1224628203,1224628205,,,-84.2087065,33.9152051,,,-999,,,,,,,,,-999,,,,,-999
235530930,1225345523,,,,-84.0797819,33.9857257,,,,,,,,,,,,,-999,,,,
235577494,1202083610,,,,-83.9782944,33.9502162,,,,,,,,,,,,,-999,,,,
235579301,1217381566,,,,-84.2043904,33.8873592,,,,,,,,,,,,,,,,,
235614639,1219571167,,,,-84.1486025,33.9691145,,,,,,,,,,,,,-999,,,,
235618489,1226064480,,,,-84.0518617,33.9544501,,,-999,,,,,,,,,,,,,,
235635864,1220389475,,,,-84.0827462,33.9510867,,,,,,,,,,,,,,,,,
235658073,1225345524,,,,-84.0801667,33.9860364,,,,,,,,,,,,,,,,,
235667960,643831937,1221605507,,,-84.2173101,33.9683478,,,-999,,,,-999,-999,,,,,-999,,,,
235672505,1231732382,,,,-84.2661066,33.9066651,,,,,,,,,,,,,-999,,,,
235743569,1220419565,,,,-84.2303132,33.9581872,,,,,,,,,,,,,,,,,
235768392,1218924929,,,,-84.183007,33.9082102,,,,,,,,,,,,,-999,,,,
235800929,1206032360,,,,-83.9943078,33.9498933,,,,,,,,,,,,,,,,,
235818704,1226026985,,,,-84.0234172,33.9653604,,,,,,,,,,,,,-999,,,,
235819639,1225804875,,,,-84.1218998,33.940945,,,,,,,,,,,,,,,,,
235847946,1231137609,,,,-83.9858167,33.958424,,,-999,-999,,,,,,,,-999,-999,,,,
235901551,935681837,,,,-84.2083423,33.960951,,,,,,,-999,-999,,,,,,,,,
235912696,1246168353,,,,-84.0683544,33.951752,,,,,,,,,,,,,,,,,
235922327,1226023535,,,,-84.1466138,33.969759,,,,,,,,,,,,,,,,,
235932485,1220354494,,,,-84.2081808,33.8982476,,,,,,,,,,,,,,,,,
235960298,1224628170,,,,-84.2082442,33.9412236,,,,,,,,,,,,,,,,,
236010550,1227925183,,,,-84.0587487,33.9520533,,,,,,,,,,,,,,,,,
236015259,1225088126,,,,-84.2085183,33.953605,,-999,,,,,-999,,,,,,-999,,,,
236026645,787816833,,,,-84.231091,33.9752914,,,,,,,,,,,,,,,,,
236047469,1226026922,,,,-84.0274372,33.9689744,,,,,,,,,,,,-999,,,,,
236061786,1219095987,,,,-84.0813459,33.9563402,,,,,,,,,,,,,,,,,
236067227,1222604719,1222604721,,,-84.0021343,33.9266784,,,-999,,,,,,,,,-999,-999,,,,
236115547,1220403310,,,,-84.2179184,33.9776281,,,,,,,,,,,,,,,,,
236116715,1218897278,,,,-84.1880258,33.8675208,,,,,,,,,,,,,,,,,
236118613,1224622542,,,,-84.188736,33.9382996,,,,,,,,,,,,,,,,,
236119394,1105080308,,,,-83.9917356,33.9461972,,,,,,,,,,,,,,,,,
236132977,1215624628,,,,-84.0963416,33.977807,,,,,,,,,,,,,,,,,
236165574,,,,,-83.9890847,33.9505023,,,,,,,,,,,,,,,,,
236179979,1219102726,,,,-84.1214712,33.9034002,,,,,,,,,,,,,,,,,
236187340,1232315536,1232315542,,,-84.1595614,33.9581987,,,,,,,,,,,,,-999,,,,
236248104,1216302428,,,,-84.2245624,33.9045835,,,,,,,,,,,,,-999,,,,
236257389,1221883480,,,,-84.1759459,33.93273,,,,,,,,,,,,,-999,,,,
236265598,1220053370,,,,-84.1841404,33.972803,,,,,,,,,,,,,-999,,,,
236272472,1216141426,,,,-84.1399613,33.8901818,,,,,,,,,,,,,,,,,
236302830,1215636647,,,,-84.0914683,33.9893832,,,,,,,,,,,,,,,,,
236319681,1224877741,,,,-84.2093661,33.9407371,,,,-999,,,,,,,,,,,,,
236380751,1231587346,,,,-84.218172,33.9368492,,,,,,,,,,,,,,,,,
236389855,1225936493,,,,-84.2350145,33.9375741,,,,,,,,,,,,,,,,,
236405465,1167196103,,,,-83.9816125,33.9516707,,,,,,,,,,,,,,,,,
236409331,1224862327,1224862328,,,-84.223177,33.9332354,,,,,,,,,,,,,,,,,
236415548,647337486,,,,-84.1383287,33.9648862,,,,,,,,,,,,,-999,,,,
236419650,1226039567,1226039568,,,-84.0854942,33.9883287,,,,,,,,,,,,,,,,,
236425160,793516911,,,,-83.997281,33.9792886,,,,,,,,,,,,,,,,,
236440227,1215870849,,,,-84.0942435,33.9634704,,,,,,,,,,,,,,,,,
236461279,1225326320,,,,-84.2132029,33.94259,,,,,,,,,,,,,,,,,
236468808,,,,,-84.0279123,33.9385354,,,,,,,,,,,,,-999,,,,
236501731,1251212223,,,,-84.1408611,33.8908514,,-999,-999,,,,,,,,,,,,,,
236539302,1219098138,,,,-84.1680328,33.9373365,,,,,,,,,-999,,,,-999,-999,,,
236541970,1221795279,,,,-84.2327701,33.9495238,,,,,,,,,,,,,,,,,
236568469,1150588679,,,,-83.9893252,33.9656092,,,,,,,,,,,,,,,,,
236619609,1216909240,,,,-84.1915911,33.8848595,-999,,,,,,-999,-999,-999,,,,-999,,,,
236629403,1225774853,1225774854,,,-84.1134339,33.9190283,,,,,,,,,,,,,,,,,
236651353,401598461,401598464,,,-84.0916255,33.9856553,,-999,,,,,,-999,,,,,-999,,,,
236654309,1221906010,,,,-84.2500144,33.9548269,,-999,,,,,,,,,,,-999,,,,
236703316,1032979810,,,,-84.2749661,33.9026074,,,,,,,,,,,,,,,,,
236805457,793626672,,,,-83.9975727,33.9576451,,,,,,,,,,,,,,,,,
236840031,1225088140,1225088141,,,-84.1982731,33.9495944,,,,,,,-999,,,,,,-999,,,,
236866694,1215583914,,,,-84.0342565,33.9384252,,,,,-999,,-999,-999,-999,,,,-999,,,,-999
236872044,1118363364,1226039571,,,-84.0824475,33.987274,,,,,,,,,,,,,,,,,
236873109,1107979524,,,,-83.9878961,33.9520467,,,,,,,,,,,,,,,,,
236898843,1216141432,,,,-84.1402359,33.8905407,,,,,,,,,,,,,,,,,
236959579,1106972995,,,,-84.0211371,33.926354,,,,,,,,,,,,,,,,,
237004392,401598456,,,,-84.088706,33.9879301,,-999,,,,,,-999,,,,,-999,,,,
237007580,1028778652,,,,-83.9998571,33.9186858,,,,,,,,,,,,,,,,,
237022770,398413154,1224656506,,,-84.1709952,33.9850559,,,,,,,,,-999,,,,-999,,,,
237024801,1223944529,,,,-83.990984,33.9273827,,,,,,,,,,,,,,,,,
237042024,1220419538,1220419540,,,-84.236936,33.9620678,,-999,,-999,-999,,,,,,-999,,,,,,
237044486,1226047080,1226047082,,,-84.0552874,33.9727267,,,,,,,,,,,,,,,,,
237053164,1219086356,,,,-84.1327755,33.9122203,,,,,,,,,,,,,,,,,
237085215,1216291128,1216329306,,,-84.2059133,33.9044942,,,,,,,,,,,,,,,,,
237104763,1226026907,,,,-84.0296091,33.9688108,,,,,,,,,,,,,,,,,
237106834,1201768291,1206034371,,,-83.9910992,33.9547142,,,,,,,,,,,,,,-999,,,
237107504,401635821,401635822,,,-84.0830656,33.9770139,,,,,,,-999,-999,,,,,,-999,,,
237109819,1028778653,1229992743,,,-84.0056797,33.9196555,,,,,,,,,,,,,,,,,
237130304,1220338565,,,,-84.1920406,33.9694391,,,,,,,,,,,,,,,,,
237138950,398733485,,,,-84.2139176,33.983446,,,,,,,,,,,,,,,,,
237142477,1225326316,,,,-84.2138566,33.9410491,,,,,,,,,,,,,,,,,
237146457,1250889318,,,,-84.1231838,33.9103491,,,,,,,,,,,,,-999,,,,
237175782,1224622515,,,,-84.1998291,33.9424237,,,,,,,-999,-999,,,,,,,,,
237189565,1226047073,,,,-84.0658831,33.9750886,,,,,,,,-999,,,,,,,,,
237195320,1222354650,,,,-84.1763477,33.9648286,,,,,,,,,,,,,-999,,,,
237214715,1216921985,1216921990,,,-84.2096905,33.8925628,,,,,-999,,,,,,,,-999,,,,
237248519,1201768269,,,,-83.9936586,33.9488207,,,,,,,,,,,,,,,,,
237259967,1218848672,1225570004,,,-84.1127519,33.9048671,,,,,,,,,,,,,,,,,
237273036,1216329297,,,,-84.2078195,33.9113591,,,,,,,,,,,,,,,,,
237310205,1216635550,,,,-84.2050921,33.9020452,,,,,,,,,,,,,,,,,
237354466,280810277,,,,-84.217867,33.9776471,,,,,,,,,,,,,,,,,
237368222,634428884,,,,-83.9898499,33.9438908,,,,,,,,,,,,,-999,-999,,,
237389279,1225326648,,,,-84.0907626,33.9767344,,,,,,,,,,,,,,,,,
237437273,1219887616,,,,-84.1939603,33.9172863,,,,,,,,,,,,,-999,,,,
237483744,1201768286,,,,-83.9953515,33.9528611,,,,,,,,,,,,,,,,,
237504370,1218828610,,,,-84.1516172,33.9751313,,,,,,,,,,,,,,,,,
237544062,1230994646,,,,-84.1952617,33.8910866,,-999,-999,,,,,,,,,,,,,,
237551054,1215687221,1217567960,,,-84.1576104,33.8870565,,,,,,,,,,,,,,,,,
237557567,1102726047,1102726049,,,-83.9970587,33.9274867,,,,,,,,,,,,,,,,,
237584065,1202004361,,,,-83.9897856,33.9505597,-999,-999,-999,,,-999,-999,,-999,,,,-999,-999,,,-999
237590051,1216635582,,,,-84.2048688,33.9012787,,,,,,,,,,,,,,,,,
237591023,1216329257,,,,-84.2179924,33.8955522,,,,,,,,,,,,,,,,,
237645579,1221886309,1221886310,,,-84.174652,33.9257774,,,,,,,,,,,,,-999,,,,
237654222,646611635,,,,-84.1549872,33.9786328,,,,,,,,,,,-999,,,-999,,,
237677928,793619304,1202050236,,,-83.9899216,33.9586622,,-999,-999,,,,,,,,,,,,,,
237691286,1215624629,,,,-84.0963846,33.9778203,,,,,,,,,-999,,,,,,,,
237701354,1230755630,,,,-84.1668972,33.8790897,,,,,,,,,,,,,,,,,
237722792,1220557898,,,,-84.2189351,33.9905028,,,,,,,,,,,,,-999,,,,
237737190,1225320888,,,,-84.1023637,33.9784355,,,,,,,,,,,,,,,,,
237749882,1225345572,,,,-84.0936043,33.9618068,,,,,,,,,,,,,-999,,,,
237794014,1221905991,,,,-84.2512494,33.9470315,,,,,,,,,,-999,,,-999,,,,
237839779,1221577588,1221577592,,,-84.2412948,33.9511464,,,,,,,,,,,,,,,,,
237856255,1220419567,,,,-84.2305106,33.9579841,,,,,,,,,,,,,,,,,
237857171,1217121619,,,,-84.1934269,33.8867341,,,,,,,,,,,,-999,,,,,
237877333,1102726039,,,,-83.9884919,33.9562664,,,,,,,,,,,,,,,,,
237883115,1219910559,,,,-84.1318027,33.9552448,,,,,,,,,,,,,,,,,
237885368,1237122680,,,,-84.0069106,33.9688219,,,,,,,,,,,,,-999,-999,,,
237906529,1216635561,1216635562,,,-84.203177,33.8993852,,,,,,,,,,,,,-999,,,,
237910600,1221560734,,,,-84.139314,33.9639481,,,,,,,,,,,,,,,,,
237951539,1170384030,,,,-84.0294367,33.9349169,,,,,,,,,,,,,,,,,
237972175,1217565817,,,,-84.1616783,33.8831595,,,,,,,,,,,,,,,,,
237992511,1226002484,1226002530,,,-84.2164955,33.9411017,,,,,,,,,,,,,,,,,
238011770,793516908,1213945300,,,-83.9953,33.9764936,,,,,,,,,-999,,,,-999,-999,,,
238018743,1251212167,,,,-84.1341749,33.8868891,,,,,,,,,,,,,,,,,
238081318,1223039210,,,,-84.2835779,33.8944327,,,,,,,,,,,,,,,,,
238084088,891098465,,,,-84.196934,33.8961341,,,,,,,,,-999,,,,,,,,
238129165,845189149,,,,-84.2111731,33.9787042,,,,,,,,,,,,,,,,,
238129462,1221886293,,,,-84.1764438,33.9292363,,,,,,,,,,,,,,,,,
